TIMESTAMP: 2019-05-02_09_36_02

  Balintawak             0             2
     Kaingin             0             0
       Muñoz             1             0
 Bansalangin             1             1
       North             0             0
     Trinoma             0             0
      Quezon             0             0
         NIA             0             0
       Timog             0             0
    Kamuning             0             0
         New             2             0
       Monte             2             0
      Aurora             2             2
          Mc             2             2
          P.             2             2
        Main             2             1
    Santolan             2             1
       White             2             1
     Ortigas             0             0
          SM             1             1
        Shaw             2             0
    Reliance             2             0
     Pioneer             2             2
   Guadalupe             1             1
      Orense             0             1
    Kalayaan             1             0
     Buendia             1             2
       Ayala             0             2
      Arnaiz             0             2
  Magallanes             0             2
     Malibay             1             2
       Tramo             1             0
        Taft             1             1
        F.B.             0             0
       Roxas             1             2
   Macapagal             1             2
        Mall             0             0
