TIMESTAMP: 2019-04-30_22_25_47

  Balintawak             0             2
     Kaingin             0             2
       Muñoz             2             2
 Bansalangin             1             2
       North             0             2
     Trinoma             1             1
      Quezon             0             0
         NIA             0             0
       Timog             0             0
    Kamuning             0             1
         New             1             0
       Monte             0             2
      Aurora             0             2
          Mc             0             2
          P.             0             2
        Main             0             2
    Santolan             1             2
       White             1             1
     Ortigas             0             1
          SM             0             2
        Shaw             2             2
    Reliance             2             2
     Pioneer             2             2
   Guadalupe             2             2
      Orense             2             2
    Kalayaan             2             2
     Buendia             2             2
       Ayala             2             2
      Arnaiz             2             2
  Magallanes             2             2
     Malibay             0             1
       Tramo             2             0
        Taft             2             1
        F.B.             0             0
       Roxas             2             2
   Macapagal             2             2
        Mall             0             0
