TIMESTAMP: 2019-05-06_19_25_51

  Balintawak             1             2
     Kaingin             0             2
       Muñoz             2             2
 Bansalangin             1             2
       North             1             2
     Trinoma             0             2
      Quezon             0             2
         NIA             0             1
       Timog             0             2
    Kamuning             0             2
         New             1             1
       Monte             0             1
      Aurora             0             2
          Mc             0             2
          P.             0             2
        Main             0             2
    Santolan             0             2
       White             0             0
     Ortigas             0             1
          SM             1             2
        Shaw             1             2
    Reliance             2             2
     Pioneer             2             2
   Guadalupe             2             2
      Orense             2             2
    Kalayaan             2             2
     Buendia             2             2
       Ayala             2             2
      Arnaiz             2             2
  Magallanes             2             0
     Malibay             2             1
       Tramo             0             0
        Taft             1             2
        F.B.             0             1
       Roxas             0             2
   Macapagal             1             2
        Mall             1             0
